lat,lon,rep_date,fuel,elev,slope,aspect,temp,rh,ws,wd,pcp,ffmc,dmc,dc,bui,isi,fwi,ros,hfi,sfc,tfc,frp,cbh,sfl,cfl,greenup,pcuring,pconif
45.746,-66.2731,2023-05-07 17:49:00,D2,87.0,0.870524,344.168,19.766,33.0,19.843,318.0,0.002,89.767,12.765,31.954,12.773,11.27,12.485,0.0,0.0,0.06,0.06,17.58,,6.41229,0.0,0.0,47,0
45.7484,-66.2417,2023-05-07 17:49:00,O1b,62.0,2.06912,334.983,19.899,34.0,19.739,318.0,0.003,89.642,12.542,31.734,12.617,11.012,12.188,6.01,631.0,0.35,0.35,25.34,,5.69502,0.0,0.0,63,0
45.738,-66.2594,2023-05-07 17:49:00,D2,94.0,1.82294,334.841,19.67,34.0,19.771,318.0,0.002,89.694,12.713,31.938,12.744,11.112,12.333,0.0,0.0,0.06,0.06,18.45,,8.6116,0.0,0.0,59,0
45.742,-66.2661,2023-05-07 17:49:00,D2,83.0,0.870524,344.168,19.776,33.0,19.807,318.0,0.002,89.73,12.716,31.904,12.739,11.19,12.4,0.0,0.0,0.06,0.06,47.48,,8.6116,0.0,0.0,47,0
45.7519,-66.2546,2023-05-07 17:49:00,O1b,53.0,2.12132,351.87,20.001,33.0,19.796,318.0,0.003,89.704,12.581,31.726,12.635,11.142,12.311,7.32,769.0,0.35,0.35,12.45,,17.1812,0.0629893,0.0,53,0
45.7439,-66.2412,2023-05-07 17:49:00,O1b,62.0,2.06912,334.983,19.89,34.0,19.724,318.0,0.003,89.631,12.535,31.723,12.612,10.986,12.163,5.99,629.0,0.35,0.35,25.34,,8.55682,0.0163918,0.0,61,0
45.7434,-66.2474,2023-05-07 17:49:00,O1b,66.0,2.06912,334.983,19.871,34.0,19.745,318.0,0.003,89.656,12.577,31.761,12.64,11.037,12.22,6.03,633.0,0.35,0.35,38.64,,8.0451,0.0118131,0.0,61,0
45.7425,-66.2599,2023-05-07 17:49:00,O1b,83.0,1.82294,334.841,19.764,33.0,19.786,318.0,0.002,89.705,12.687,31.888,12.721,11.138,12.346,6.11,642.0,0.35,0.35,47.48,,8.6116,0.0,0.0,62,0
45.7469,-66.2604,2023-05-07 17:49:00,farm,83.0,1.89283,10.271,19.773,33.0,19.802,318.0,0.002,89.717,12.694,31.898,12.727,11.166,12.373,6.13,644.0,0.35,0.35,47.48,,6.33191,0.0235778,0.0,62,0
45.7523,-66.2484,2023-05-07 17:49:00,D2,53.0,1.2586,344.445,19.989,33.0,19.775,318.0,0.003,89.679,12.551,31.71,12.617,11.091,12.258,0.0,0.0,0.06,0.06,12.45,,8.9769,0.0118131,0.0,53,0
45.7345,-66.2466,2023-05-07 17:49:00,M1_25,66.0,2.09836,344.805,19.854,34.0,19.715,318.0,0.003,89.634,12.564,31.741,12.63,10.986,12.171,3.02,362.0,0.4,0.4,14.63,,6.41229,0.0,0.0,59,25
45.7563,-66.2552,2023-05-07 17:49:00,M2_35,53.0,1.36988,25.3959,20.01,33.0,19.811,318.0,0.003,89.715,12.588,31.736,12.641,11.168,12.336,2.99,395.0,0.44,0.44,12.45,,14.2452,0.0851765,0.0,53,35
45.7394,-66.2407,2023-05-07 17:49:00,O1b,83.0,2.06912,334.983,19.719,34.0,19.71,318.0,0.003,89.62,12.592,31.83,12.662,10.961,12.163,5.97,627.0,0.35,0.35,15.98,,6.41229,0.0,0.0,61,0
45.7444,-66.2349,2023-05-07 17:49:00,O1b,83.0,2.06912,334.983,19.715,34.0,19.704,318.0,0.003,89.606,12.57,31.825,12.649,10.936,12.135,5.95,625.0,0.35,0.35,25.34,,13.3791,0.004232,0.0,59,0
45.7261,-66.2391,2023-05-07 17:49:00,D2,99.0,0.848896,103.627,19.568,34.0,19.663,318.0,0.003,89.584,12.619,31.886,12.686,10.879,12.1,0.0,0.0,0.06,0.06,5.02,,12.9846,0.0120092,0.0,61,0
45.7488,-66.2355,2023-05-07 17:49:00,D2,83.0,1.62038,308.108,19.724,34.0,19.719,318.0,0.003,89.618,12.577,31.835,12.655,10.963,12.161,0.0,0.0,0.06,0.06,25.34,,-1.0,0.011733,0.0,63,0
45.7528,-66.2423,2023-05-07 17:49:00,D2,58.0,1.2586,344.445,19.939,34.0,19.755,318.0,0.003,89.654,12.537,31.722,12.612,11.04,12.211,0.0,0.0,0.06,0.06,10.02,,8.5161,0.0120092,0.0,63,0
45.734,-66.2528,2023-05-07 17:49:00,farm,110.0,2.09836,344.805,19.525,34.0,19.736,318.0,0.002,89.658,12.726,32.0,12.763,11.036,12.274,6.03,633.0,0.35,0.35,14.63,,-1.0,0.0,0.0,59,0
45.7355,-66.2339,2023-05-07 17:49:00,farm,83.0,1.60983,13.9283,19.698,34.0,19.674,318.0,0.003,89.583,12.556,31.804,12.638,10.883,12.083,5.91,621.0,0.35,0.35,15.98,,6.37278,0.0,0.0,61,0
45.7301,-66.2461,2023-05-07 17:49:00,O1b,99.0,0.31275,272.291,19.59,34.0,19.7,318.0,0.003,89.622,12.656,31.913,12.71,10.959,12.182,5.97,627.0,0.35,0.35,8.57,,13.3161,0.00371067,0.0,59,0
45.7549,-66.2743,2023-05-07 17:49:00,farm,61.0,1.56495,3.20522,19.985,33.0,19.874,318.0,0.002,89.791,12.702,31.831,12.717,11.327,12.51,7.49,786.0,0.35,0.35,19.59,,6.44302,0.0,0.0,50,0
45.7359,-66.2275,2023-05-07 17:49:00,D2,91.0,1.23111,336.038,19.623,34.0,19.653,318.0,0.003,89.558,12.55,31.833,12.641,10.833,12.04,0.0,0.0,0.06,0.06,10.1,,6.38689,0.0,0.0,61,0
45.7504,-66.2737,2023-05-07 17:49:00,D2,87.0,1.56495,3.20522,19.775,33.0,19.859,318.0,0.002,89.779,12.773,31.965,12.779,11.299,12.514,0.0,0.0,0.06,0.06,19.59,,6.45713,0.0,0.0,50,0
45.7479,-66.2479,2023-05-07 17:49:00,O1b,62.0,2.12132,351.87,19.911,34.0,19.76,318.0,0.003,89.667,12.571,31.749,12.635,11.063,12.241,7.25,761.0,0.35,0.35,38.64,,8.42529,0.00909833,0.0,53,0
45.7455,-66.2794,2023-05-07 17:49:00,M2_35,87.0,0.439104,355.101,19.779,33.0,19.864,318.0,0.002,89.792,12.795,31.972,12.795,11.322,12.541,3.07,405.0,0.44,0.44,17.58,,8.99034,0.0,1.0,36,35
44.3486,-65.9524,2023-05-08 15:26:00,M2_65,69.0,0.638847,300.579,16.484,37.0,19.401,252.0,0.0,89.229,13.392,33.974,13.49,10.203,11.825,4.98,867.0,0.58,0.58,93.94,,14.8353,0.230289,0.0,47,65
44.3522,-65.9705,2023-05-08 15:26:00,M2_65,67.0,0.420193,292.751,16.48,37.0,19.443,252.0,0.0,89.228,13.4,34.038,13.507,10.223,11.851,5.0,870.0,0.58,0.58,22.45,,17.2734,0.412701,0.0,47,65
44.3521,-65.9572,2023-05-08 16:41:00,M2_65,69.0,0.69933,204.274,16.483,37.0,19.415,252.0,0.0,89.239,13.4,33.991,13.497,10.225,11.849,5.0,870.0,0.58,0.58,75.89,,14.6959,0.524413,0.0,47,65
44.3493,-65.9496,2023-05-08 16:41:00,M2_50,74.0,0.575543,214.38,16.455,37.0,19.397,252.0,0.0,89.235,13.413,33.897,13.486,10.21,11.83,3.9,608.0,0.52,0.52,30.64,,13.245,0.470787,0.0,47,50
44.3491,-65.9603,2023-05-08 17:32:00,M2_50,69.0,0.420193,292.751,16.474,37.0,19.418,252.0,0.0,89.224,13.397,33.985,13.495,10.204,11.828,3.9,608.0,0.52,0.52,24.42,,12.7776,0.412701,0.0,47,50
44.3514,-65.9567,2023-05-08 17:32:00,M2_65,69.0,0.575543,214.38,16.483,37.0,19.414,252.0,0.0,89.237,13.399,33.988,13.496,10.221,11.845,5.0,870.0,0.58,0.58,5.99,,14.6959,0.524413,0.0,47,65
44.3479,-65.9559,2023-05-08 17:32:00,M2_50,69.0,0.638847,300.579,16.478,37.0,19.407,252.0,0.0,89.223,13.392,33.976,13.49,10.197,11.82,3.89,607.0,0.52,0.52,17.17,,17.7539,0.470787,0.0,47,50
44.3449,-65.9494,2023-05-08 17:32:00,M2_65,74.0,0.638847,300.579,16.447,37.0,19.391,252.0,0.0,89.217,13.406,33.883,13.479,10.18,11.799,4.96,863.0,0.58,0.58,17.17,,12.7319,0.564701,1.0,38,65
44.3443,-65.9551,2023-05-08 17:32:00,C2,69.0,0.638847,300.579,16.473,37.0,19.401,252.0,0.0,89.209,13.386,33.963,13.485,10.174,11.796,4.82,1041.0,0.72,0.72,17.17,,20.516,0.438476,0.0,50,100
44.3485,-65.9502,2023-05-08 17:32:00,M2_65,74.0,0.575543,214.38,16.452,37.0,19.397,252.0,0.0,89.231,13.412,33.896,13.485,10.204,11.824,4.98,867.0,0.58,0.58,17.17,,16.1941,0.21305,0.0,47,65
44.3415,-65.9492,2023-05-08 17:54:00,M2_65,74.0,0.677541,299.876,16.442,37.0,19.386,252.0,0.0,89.203,13.4,33.871,13.474,10.157,11.776,4.95,861.0,0.58,0.58,177.3,,13.7756,0.607069,1.0,33,65
44.3517,-65.9583,2023-05-08 17:54:00,M2_65,69.0,0.69933,204.274,16.481,37.0,19.417,252.0,0.0,89.237,13.4,33.991,13.497,10.223,11.847,5.0,870.0,0.58,0.58,24.88,,14.6959,0.524413,0.0,47,65
44.3398,-65.9647,2023-05-08 17:54:00,C2,67.0,0.700446,304.824,16.466,37.0,19.415,252.0,0.0,89.182,13.375,33.991,13.485,10.142,11.766,4.8,1037.0,0.72,0.72,72.72,,13.2281,0.762705,0.0,48,100
44.3418,-65.9562,2023-05-08 17:54:00,C2,67.0,0.638847,300.579,16.481,37.0,19.4,252.0,0.0,89.198,13.373,33.986,13.483,10.157,11.78,4.81,1039.0,0.72,0.72,144.42,,13.0135,0.650884,0.0,50,100
44.3434,-65.9406,2023-05-08 17:54:00,M2_50,87.0,0.677541,299.876,16.368,37.0,19.371,252.0,0.0,89.219,13.455,33.672,13.462,10.173,11.786,3.87,604.0,0.52,0.52,35.98,,12.3699,0.238421,1.0,38,50
44.3462,-65.9507,2023-05-08 18:21:00,C2,74.0,0.638847,300.579,16.448,37.0,19.395,252.0,0.0,89.221,13.409,33.889,13.482,10.188,11.808,4.83,1043.0,0.72,0.72,10.72,,20.6944,0.310052,0.0,47,100
44.3461,-65.9581,2023-05-08 18:21:00,C2,69.0,0.638847,300.579,16.472,37.0,19.41,252.0,0.0,89.214,13.391,33.973,13.489,10.186,11.809,4.83,1043.0,0.72,0.72,10.72,,17.2749,0.33187,0.0,50,100
44.3397,-65.9506,2023-05-08 18:21:00,M2_65,77.0,0.677541,299.876,16.416,37.0,19.386,252.0,0.0,89.194,13.41,33.822,13.469,10.144,11.762,4.94,860.0,0.58,0.58,6.25,,12.855,0.524413,1.0,33,65
44.3367,-65.9458,2023-05-09 05:48:00,M2_65,77.0,0.510208,300.964,9.832,41.0,18.913,265.0,0.0,89.133,14.861,38.036,15.036,9.819,12.071,5.16,991.0,0.64,0.64,1.15,,11.2611,0.705006,1.0,33,65
44.3318,-65.9474,2023-05-09 14:29:00,M2_65,85.0,0.510208,300.964,9.785,41.0,18.918,265.0,0.0,89.11,14.873,37.88,15.011,9.789,12.032,5.13,985.0,0.64,0.64,36.38,,14.4114,0.42096,1.0,31,65
44.3347,-65.9454,2023-05-09 16:24:00,M2_65,85.0,0.510208,300.964,9.79,41.0,18.914,265.0,0.0,89.125,14.88,37.889,15.017,9.808,12.053,5.15,989.0,0.64,0.64,16.69,,10.5087,0.64812,1.0,33,65
44.336,-65.9409,2023-05-09 16:24:00,M2_65,85.0,0.677541,299.876,9.794,41.0,18.91,265.0,0.0,89.135,14.881,37.888,15.017,9.82,12.065,5.16,991.0,0.64,0.64,13.65,,12.7211,0.528742,1.0,32,65
44.3474,-65.963,2023-05-09 16:24:00,C2,69.0,0.420193,292.751,9.881,41.0,18.913,265.0,0.0,89.165,14.87,38.235,15.079,9.864,12.132,5.33,1279.0,0.8,0.8,2.98,,12.839,0.256956,0.0,46,100
44.3346,-65.9463,2023-05-09 17:11:00,M2_65,85.0,0.510208,300.964,9.79,41.0,18.915,265.0,0.0,89.124,14.88,37.889,15.017,9.807,12.052,5.15,989.0,0.64,0.64,7.04,,10.5087,0.64812,1.0,33,65
44.3353,-65.9415,2023-05-09 17:11:00,C2,85.0,0.510208,300.964,9.793,41.0,18.911,265.0,0.0,89.132,14.88,37.886,15.016,9.817,12.061,5.27,1249.0,0.79,0.79,3.27,,12.7211,0.528742,1.0,32,100
44.3461,-65.9598,2023-05-09 17:11:00,C2,69.0,0.638847,300.579,9.88,41.0,18.913,265.0,0.0,89.162,14.866,38.227,15.075,9.86,12.126,5.33,1279.0,0.8,0.8,3.1,,17.2734,0.412701,0.0,49,100
44.3378,-65.9473,2023-05-09 17:11:00,C2,77.0,0.677541,299.876,9.833,41.0,18.912,265.0,0.0,89.137,14.864,38.042,15.038,9.824,12.077,5.28,1251.0,0.79,0.79,7.04,,11.2611,0.705006,1.0,33,100
44.3366,-65.9455,2023-05-09 18:04:00,M2_65,85.0,0.510208,300.964,9.793,41.0,18.912,265.0,0.0,89.134,14.884,37.896,15.02,9.82,12.066,5.16,991.0,0.64,0.64,3.12,,11.2611,0.705006,1.0,33,65
43.7046,-65.0396,2023-05-14 17:13:00,C2,0.0,0.05,180.0,12.848,48.0,21.309,280.0,2.199,75.574,15.522,44.695,16.617,2.317,3.229,0.79,206.0,0.87,0.87,414.55,,0.0,-1.0,0.0,45,100
43.7183,-65.03,2023-05-14 17:17:00,D2,1.0,0.377905,124.216,12.869,48.0,21.295,280.0,2.222,75.49,15.503,44.578,16.586,2.304,3.202,0.0,0.0,0.08,0.08,4.59,,0.0,-1.0,1.0,38,0
43.7122,-65.0356,2023-05-14 17:17:00,O1b,2.0,0.107529,144.462,12.844,48.0,21.301,280.0,2.209,75.541,15.511,44.68,16.608,2.311,3.217,1.62,170.0,0.35,0.35,117.82,,0.0,-1.0,0.0,56,0
43.7116,-65.0405,2023-05-14 17:17:00,C2,0.0,0.151038,204.444,12.854,48.0,21.301,280.0,2.2,75.588,15.55,44.719,16.637,2.318,3.233,0.79,206.0,0.87,0.87,117.82,,0.0,-1.0,0.0,58,100
43.7109,-65.0454,2023-05-14 17:17:00,C2,0.0,0.151038,204.444,12.846,48.0,21.301,280.0,2.19,75.635,15.577,44.797,16.666,2.324,3.248,0.8,209.0,0.87,0.87,36.9,,0.0,-1.0,0.0,60,100
43.7149,-65.0414,2023-05-14 17:17:00,C2,0.0,0.151038,204.444,12.856,48.0,21.297,280.0,2.199,75.599,15.566,44.738,16.65,2.319,3.237,0.79,206.0,0.87,0.87,117.82,,0.0,-1.0,0.0,58,100
43.7082,-65.0396,2023-05-14 17:17:00,C2,0.0,0.151038,204.444,12.852,48.0,21.305,280.0,2.2,75.577,15.534,44.7,16.625,2.317,3.23,0.79,206.0,0.87,0.87,3.08,,0.0,-1.0,0.0,45,100
43.7089,-65.0348,2023-05-14 17:17:00,C2,2.0,0.107529,144.462,12.842,48.0,21.305,280.0,2.21,75.53,15.495,44.662,16.596,2.31,3.214,0.79,206.0,0.87,0.87,3.08,,0.0,-1.0,0.0,45,100
43.7145,-65.0432,2023-05-14 18:11:00,C2,0.0,0.151038,204.444,12.853,48.0,21.297,280.0,2.195,75.616,15.575,44.767,16.66,2.321,3.242,0.79,206.0,0.87,0.87,13.08,,0.0,-1.0,0.0,58,100
43.7088,-65.0372,2023-05-14 18:11:00,C2,2.0,0.107529,144.462,12.838,48.0,21.305,280.0,2.205,75.553,15.509,44.701,16.61,2.313,3.221,0.79,206.0,0.87,0.87,13.08,,0.0,-1.0,0.0,45,100
43.7146,-65.0375,2023-05-14 18:11:00,C2,5.0,0.462669,181.548,12.817,48.0,21.298,280.0,2.206,75.561,15.511,44.773,16.624,2.314,3.225,0.79,206.0,0.87,0.87,13.08,,0.0,-1.0,0.0,58,100
43.7086,-65.0428,2023-05-14 18:11:00,C2,0.0,0.151038,204.444,12.847,48.0,21.304,280.0,2.194,75.609,15.554,44.753,16.645,2.321,3.24,0.79,206.0,0.87,0.87,13.08,,0.0,-1.0,0.0,60,100
45.7777,-66.398,2023-05-15 15:16:00,O1b,49.0,1.30384,327.529,17.715,34.0,20.888,285.0,0.0,88.559,26.319,68.989,26.942,9.989,16.275,3.82,401.0,0.35,0.35,9.0,,10.9416,0.0,0.0,46,0
45.7868,-66.3947,2023-05-15 15:16:00,M2_35,52.0,0.853302,211.827,17.708,33.0,20.936,285.0,0.0,88.568,26.32,69.139,26.971,10.026,16.329,4.15,1058.0,0.85,0.85,8.84,,12.9136,0.0296822,0.0,45,35
45.786,-66.394,2023-05-15 17:52:00,M2_35,52.0,0.853302,211.827,17.706,33.0,20.932,285.0,0.0,88.567,26.317,69.13,26.968,10.022,16.323,4.15,1058.0,0.85,0.85,8.1,,7.0678,0.0629022,0.0,45,35
45.786,-66.4,2023-05-15 17:52:00,D2,52.0,0.853302,211.827,17.714,33.0,20.936,285.0,0.0,88.573,26.343,69.158,26.987,10.033,16.343,0.0,0.0,0.12,0.12,8.1,,12.0738,0.07904,0.0,45,0
45.778,-66.3918,2023-05-15 17:56:00,D2,49.0,1.21771,305.811,17.708,34.0,20.905,285.0,0.0,88.56,26.313,69.059,26.952,9.999,16.29,0.0,0.0,0.12,0.12,25.83,,9.10098,0.103887,1.0,25,0
43.6294,-65.574,2023-05-27 17:26:00,D2,23.0,0.221501,163.61,16.258,61.0,18.017,259.0,0.0,84.048,15.687,74.388,20.543,4.591,7.458,0.0,0.0,0.09,0.09,265.33,,17.308,0.302908,0.0,68,0
43.626,-65.5731,2023-05-27 17:26:00,D2,23.0,0.221501,163.61,16.246,61.0,18.027,259.0,0.0,84.031,15.68,74.289,20.528,4.583,7.443,0.0,0.0,0.09,0.09,11.82,,17.2977,0.302908,0.0,68,0
43.6316,-65.5602,2023-05-27 18:09:00,D2,23.0,0.5,233.13,16.313,61.0,18.035,259.0,0.0,84.106,15.697,74.243,20.538,4.631,7.515,0.0,0.0,0.09,0.09,79.88,,17.2314,0.206095,0.0,57,0
43.6297,-65.583,2023-05-27 18:09:00,M2_50,23.0,0.879098,60.1541,16.23,61.0,18.001,259.0,0.0,84.021,15.685,74.535,20.556,4.571,7.431,1.74,397.0,0.76,0.76,186.12,,22.0615,0.308838,0.0,69,50
43.631,-65.5765,2023-05-27 18:15:00,C2,23.0,0.221501,163.61,16.257,61.0,18.009,259.0,0.0,84.049,15.689,74.468,20.553,4.59,7.459,2.58,813.0,1.05,1.05,38.26,,19.6709,0.524559,0.0,68,100
43.625,-65.5699,2023-05-27 18:15:00,D2,23.0,0.877674,234.273,16.252,61.0,18.035,259.0,0.0,84.036,15.679,74.217,20.52,4.588,7.449,0.0,0.0,0.09,0.09,38.26,,17.2211,0.206095,0.0,60,0
43.6248,-65.5763,2023-05-27 18:15:00,D2,23.0,0.8361,58.4486,16.23,61.0,18.025,259.0,0.0,84.014,15.677,74.309,20.527,4.572,7.427,0.0,0.0,0.09,0.09,38.26,,17.3715,0.353782,0.0,68,0
43.6311,-65.5702,2023-05-27 18:15:00,D2,23.0,0.221501,163.61,16.278,61.0,18.019,259.0,0.0,84.071,15.692,74.378,20.547,4.606,7.481,0.0,0.0,0.09,0.09,38.26,,17.308,0.302908,1.0,28,0
43.6251,-65.5636,2023-05-27 18:15:00,M2_65,23.0,0.877674,234.273,16.273,61.0,18.045,259.0,0.0,84.057,15.682,74.128,20.514,4.603,7.47,2.24,571.0,0.85,0.85,127.14,,17.2314,0.206095,0.0,60,65
43.6218,-65.5058,2023-05-28 02:24:00,M2_65,25.0,0.838339,92.5638,14.994,69.0,20.744,240.0,0.0,83.817,16.949,78.306,21.996,5.108,8.519,2.69,726.0,0.9,0.9,256.27,,17.1884,0.521583,0.0,65,65
43.6296,-65.5336,2023-05-28 02:24:00,C2,28.0,0.166771,167.005,15.108,68.0,20.69,240.0,0.0,83.826,16.974,79.051,22.09,5.1,8.528,3.18,1068.0,1.12,1.12,32.78,,19.1634,0.384581,1.0,32,100
43.6236,-65.485,2023-05-28 02:24:00,D2,10.0,0.151038,65.556,14.84,69.0,20.77,240.0,0.0,83.853,16.94,77.315,21.89,5.139,8.541,0.0,0.0,0.1,0.1,33.85,,17.382,0.353782,0.0,54,0
43.62,-65.5266,2023-05-28 02:24:00,M2_65,20.0,0.515388,165.964,14.951,69.0,20.717,240.0,0.0,83.783,16.923,78.254,21.969,5.078,8.47,2.67,721.0,0.9,0.9,80.5,,20.1288,0.546546,0.0,57,65
43.628,-65.5543,2023-05-28 02:24:00,C2,25.0,0.176777,81.8699,15.096,69.0,20.659,240.0,0.0,83.791,17.001,79.403,22.147,5.069,8.495,3.16,1062.0,1.12,1.12,35.28,,20.145,0.661899,0.0,54,100
43.6296,-65.5491,2023-05-28 02:24:00,C2,29.0,0.176777,81.8699,15.135,68.0,20.664,240.0,0.0,83.805,17.018,79.659,22.186,5.08,8.519,3.17,1075.0,1.13,1.13,36.64,,20.1452,0.661899,0.0,54,100
43.6183,-65.5472,2023-05-28 02:24:00,C2,30.0,0.375832,93.8141,15.058,69.0,20.688,240.0,0.0,83.748,16.978,79.396,22.127,5.048,8.46,3.14,1055.0,1.12,1.12,28.4,,16.6753,0.632128,0.0,65,100
43.6239,-65.4936,2023-05-28 06:31:00,D2,10.0,0.914638,93.9183,14.85,69.0,20.757,240.0,0.0,83.844,16.936,77.423,21.897,5.13,8.529,0.0,0.0,0.1,0.1,1.68,,17.0171,0.339167,1.0,28,0
43.6315,-65.4963,2023-05-28 06:31:00,D2,21.0,0.997653,74.7449,15.018,68.0,20.74,240.0,0.0,83.882,16.988,78.261,22.024,5.151,8.587,0.0,0.0,0.1,0.1,0.72,,17.382,0.353782,1.0,28,0
43.6191,-65.5059,2023-05-28 06:31:00,O1b,25.0,0.827647,115.017,14.974,69.0,20.749,240.0,0.0,83.802,16.938,78.227,21.979,5.099,8.502,0.49,51.0,0.35,0.35,1.74,,19.1651,0.450935,0.0,65,0
43.6196,-65.5483,2023-05-28 06:31:00,C2,30.0,0.25,216.87,15.069,69.0,20.684,240.0,0.0,83.754,16.982,79.448,22.135,5.051,8.466,3.14,1055.0,1.12,1.12,1.15,,16.6753,0.632128,0.0,65,100
43.6139,-65.497,2023-05-28 06:31:00,M2_65,13.0,0.427566,105.255,14.808,69.0,20.771,240.0,0.0,83.785,16.898,77.328,21.856,5.094,8.468,2.67,721.0,0.9,0.9,1.15,,17.3659,0.554391,0.0,55,65
43.6224,-65.5048,2023-05-28 06:31:00,C2,18.0,0.914638,93.9183,14.928,69.0,20.744,240.0,0.0,83.821,16.939,77.938,21.951,5.111,8.514,3.17,1065.0,1.12,1.12,1.93,,17.1884,0.521583,0.0,65,100
43.6351,-65.5748,2023-05-28 06:31:00,C2,23.0,0.637377,205.56,15.154,68.0,20.616,240.0,0.0,83.808,17.015,79.751,22.193,5.069,8.505,3.16,1071.0,1.13,1.13,0.82,,20.145,0.661899,1.0,28,100
43.6205,-65.5533,2023-05-28 06:31:00,C2,25.0,0.25,216.87,15.041,69.0,20.675,240.0,0.0,83.754,16.973,79.187,22.102,5.048,8.454,3.14,1055.0,1.12,1.12,1.15,,16.6478,0.519366,0.0,60,100
43.6236,-65.531,2023-05-28 06:31:00,C2,29.0,0.515388,165.964,15.071,69.0,20.704,240.0,0.0,83.797,16.953,78.896,22.057,5.085,8.499,3.16,1062.0,1.12,1.12,1.36,,16.1531,0.566961,0.0,57,100
43.6267,-65.5087,2023-05-28 06:31:00,C2,24.0,0.838339,92.5638,15.023,69.0,20.731,240.0,0.0,83.84,16.966,78.429,22.022,5.121,8.543,3.19,1072.0,1.12,1.12,1.93,,17.0409,0.566961,0.0,66,100
43.6197,-65.4897,2023-05-28 06:31:00,C2,10.0,0.451733,104.421,14.815,69.0,20.771,240.0,0.0,83.826,16.92,77.254,21.867,5.121,8.51,3.17,1056.0,1.11,1.11,0.83,,16.717,0.461279,0.0,55,100
43.6317,-65.576,2023-05-28 06:31:00,C2,23.0,0.221501,163.61,15.131,68.0,20.621,240.0,0.0,83.79,17.003,79.68,22.176,5.059,8.486,3.15,1068.0,1.13,1.13,10.31,,20.145,0.661899,0.0,70,100
43.6212,-65.5371,2023-05-28 06:31:00,C2,20.0,0.375832,93.8141,14.987,69.0,20.697,240.0,0.0,83.773,16.97,78.619,22.044,5.067,8.47,3.14,1055.0,1.12,1.12,1.3,,13.8342,0.551958,0.0,62,100
43.6285,-65.5187,2023-05-28 06:31:00,C2,24.0,0.145774,120.964,15.045,69.0,20.713,240.0,0.0,83.837,16.969,78.609,22.042,5.114,8.538,3.19,1072.0,1.12,1.12,1.14,,16.5639,0.870825,1.0,32,100
43.6282,-65.4974,2023-05-28 06:31:00,M2_50,18.0,0.997653,74.7449,14.964,69.0,20.744,240.0,0.0,83.862,16.968,78.018,21.983,5.139,8.561,2.12,515.0,0.81,0.81,0.72,,13.9215,0.57184,1.0,28,50
43.6124,-65.5082,2023-05-28 06:31:00,M2_65,8.0,0.827647,115.017,14.758,69.0,20.758,240.0,0.0,83.763,16.877,77.153,21.821,5.075,8.433,2.66,710.0,0.89,0.89,0.82,,17.308,0.302908,1.0,35,65
43.6276,-65.5137,2023-05-28 06:31:00,C2,24.0,0.838339,92.5638,15.034,69.0,20.722,240.0,0.0,83.838,16.968,78.519,22.033,5.117,8.54,3.19,1072.0,1.12,1.12,1.14,,15.7499,0.632128,0.0,66,100
43.6333,-65.5649,2023-05-28 06:31:00,D2,23.0,0.5,233.13,15.13,68.0,20.634,240.0,0.0,83.808,17.012,79.555,22.171,5.074,8.507,0.0,0.0,0.1,0.1,5.77,,21.4901,0.228415,0.0,60,0
43.6142,-65.5182,2023-05-28 06:31:00,D2,30.0,0.669188,122.8,14.999,69.0,20.74,240.0,0.0,83.761,16.921,78.505,21.992,5.07,8.463,0.0,0.0,0.1,0.1,0.73,,20.9281,0.17143,0.0,64,0
43.6133,-65.5132,2023-05-28 06:31:00,D2,8.0,0.995144,122.692,14.769,69.0,20.749,240.0,0.0,83.762,16.878,77.243,21.831,5.073,8.433,0.0,0.0,0.1,0.1,0.82,,22.0708,0.308838,0.0,64,0
43.6324,-65.5599,2023-05-28 06:31:00,D2,29.0,0.5,233.13,15.167,68.0,20.643,240.0,0.0,83.809,17.024,79.888,22.214,5.077,8.521,0.0,0.0,0.1,0.1,3.94,,17.2314,0.206095,0.0,60,0
43.6206,-65.4947,2023-05-28 06:31:00,D2,10.0,0.914638,93.9183,14.826,69.0,20.762,240.0,0.0,83.824,16.922,77.339,21.877,5.118,8.508,0.0,0.0,0.1,0.1,1.68,,18.2202,0.310799,0.0,65,0
43.6181,-65.5009,2023-05-28 06:31:00,D2,25.0,0.914638,93.9183,14.962,69.0,20.757,240.0,0.0,83.803,16.937,78.139,21.969,5.102,8.504,0.0,0.0,0.1,0.1,1.15,,16.7107,0.569328,0.0,65,0
43.6342,-65.5698,2023-05-28 06:31:00,D2,23.0,0.637377,205.56,15.142,68.0,20.625,240.0,0.0,83.808,17.014,79.653,22.182,5.072,8.507,0.0,0.0,0.1,0.1,5.77,,17.3818,0.353782,1.0,28,0
43.6172,-65.4959,2023-05-28 06:31:00,O1b,13.0,0.914638,93.9183,14.832,69.0,20.766,240.0,0.0,83.805,16.913,77.414,21.877,5.106,8.49,0.56,59.0,0.35,0.35,1.15,,18.22,0.310799,0.0,55,0
43.6273,-65.4924,2023-05-28 06:31:00,M2_65,10.0,0.997653,74.7449,14.874,69.0,20.753,240.0,0.0,83.864,16.951,77.508,21.918,5.143,8.553,2.71,732.0,0.9,0.9,0.72,,16.8356,0.400704,1.0,28,65
